NUMERO FAKE FAMILIA,ANO NASCIMENTO,BAIRRO,BENEFICIO CONCEDIDO,DATA CONCESSÃO,SERVIÇO,LOCAL DE EXECUÇÃO,DIA CONCESSÃO,MES CONCESSÃO,ANO CONCESSÃO
125638864,1996,JULIANA,AVISE 1X300 RENOVADO,05/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,05,11,2021
125016111,2001,SAO JORGE TERCEIRA SECAO,AVISE 1X300,08/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,08,11,2021
124020330,1966,LAGOINHA,AVISE 1X300,08/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA SENHOR DOS PASSOS,08,11,2021
125658920,1964,FLORAMAR,AVISE 1X300 RENOVADO,08/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,08,11,2021
125660989,1989,HAVAI,AVISE 1X300,08/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,08,11,2021
125016776,1981,SAO FRANCISCO,AVISE 1X300 RENOVADO,08/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,08,11,2021
124888950,1960,DOM BOSCO,AVISE 1X300 RENOVADO,08/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,08,11,2021
125661439,1971,MONTE AZUL,AVISE 1X300,08/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,08,11,2021
123647501,1979,XODO MARIZE,AVISE 1X300 RENOVADO,08/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,08,11,2021
123741024,1976,LEONINA,AVISE 1X300,08/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,08,11,2021
125660675,1971,GUARANI,AVISE 1X300,08/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,08,11,2021
123498985,1959,JARDIM GUANABARA,AVISE 1X300 RENOVADO,08/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,08,11,2021
124417441,1983,CEU AZUL,AVISE 1X300 RENOVADO,08/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS LAGOA,08,11,2021
125661335,1994,MINAS BRASIL,AVISE 1X300,08/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,08,11,2021
125659964,1966,VILA ANTENA,AVISE 1X300,09/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,09,11,2021
124404406,1975,OCUPAÇÃO HELENA GRECO,AVISE 1X300,09/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,09,11,2021
124272670,1952,TIROL,AVISE 1X300,09/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-B,09,11,2021
125658905,2003,JAQUELINE,AVISE 1X300 RENOVADO,09/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,09,11,2021
124026519,1990,JARDIM FELICIDADE,AVISE 1X300,09/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO JARDIM FELICIDADE,09,11,2021
125661534,1971,SUZANA,AVISE 1X300,09/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,09,11,2021
124686355,1989,JAQUELINE,AVISE 1X300 RENOVADO,09/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,09,11,2021
124972798,1990,MARIA TEREZA,AVISE 1X300,09/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,09,11,2021
125637764,1987,PALMEIRAS,AVISE 1X300 RENOVADO,09/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,09,11,2021
123745740,1971,ETELVINA CARNEIRO,AVISE 1X300,09/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,09,11,2021
123973501,1958,VISTA ALEGRE,AVISE 1X300,10/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,10,11,2021
125659610,1999,JARDIM LEBLON,AVISE 1X300 RENOVADO,10/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,10,11,2021
125660936,1991,LEONINA,AVISE 1X300,10/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,10,11,2021
125661516,2002,TAQUARIL,AVISE 1X300,10/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,10,11,2021
123479658,1976,GRAJAU (BAIRRO),AVISE 1X300 RENOVADO,10/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,10,11,2021
124347800,1981,OCUPAÇÃO HELENA GRECO,AVISE 1X300,10/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,10,11,2021
124267945,1979,NOSSA SENHORA DE FATIMA,AVISE 1X300,10/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS CENTRO SUL,10,11,2021
125659699,1995,VALE DO JATOBA,AVISE 1X300,10/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-B,10,11,2021
125661576,1996,OCUPAÇÃO ROSA LEÃO,AVISE 1X300,10/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,10,11,2021
125144117,1984,OCUPACAO ROSA LEAO,AVISE 1X300,11/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,11,11,2021
123841725,1938,VENTOSA PRIMEIRA SECAO,AVISE 1X300,11/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,11,11,2021
124377831,1984,PLANALTO,AVISE 1X300 RENOVADO,11/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,11,11,2021
125661415,1981,MONTE AZUL,AVISE 1X300,11/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,11,11,2021
124469904,1976,VILA ZILAH SPOSITO,AVISE 1X300,12/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,12,11,2021
123543466,1979,JAQUELINE,AVISE 1X300,12/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,12,11,2021
125661725,1994,JAQUELINE,AVISE 1X300,12/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,12,11,2021
124281389,1963,CIDADE NOVA,AVISE 1X300,12/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,12,11,2021
125660206,1978,ZILAH SPÓSITO,AVISE 1X300,12/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,12,11,2021
125660116,1988,VENTOSA PRIMEIRA SECAO,AVISE 1X300,12/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,12,11,2021
123922209,1979,SANTA MONICA,AVISE 1X300,12/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,12,11,2021
125476077,1968,AP 403,AVISE 1X300 RENOVADO,16/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRANJA DE FREITAS,16,11,2021
123778134,1997,DE FREITAS,AVISE 1X300 RENOVADO,16/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRANJA DE FREITAS,16,11,2021
123878186,1959,SANTANA DO CAFEZAL,AVISE 1X300,16/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS CENTRO SUL,16,11,2021
125661637,1980,JAQUELINE,AVISE 1X300,16/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,16,11,2021
124971455,1985,SAO JORGE TERCEIRA SECAO,AVISE 1X300,16/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,16,11,2021
124463155,1989,CENTRO,AVISE 1X300,17/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,17,11,2021
124337105,1987,ROSA LEÃO,AVISE 1X300 RENOVADO,17/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,17,11,2021
124362960,1981,JARDIM GUANABARA,AVISE 1X300,17/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,17,11,2021
124461085,1973,DANDARA,AVISE 1X300,17/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,17,11,2021
124972110,1950,VILA VISTA ALEGRE,AVISE 1X300,17/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,17,11,2021
125661646,1980,JAQUELINE,AVISE 1X300,17/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,17,11,2021
123840454,1966,SALGADO FILHO,AVISE 1X300,17/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,17,11,2021
125660686,1977,JOAO PINHEIRO,AVISE 1X300,18/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,18,11,2021
124317021,1982,JAQUELINE,AVISE 1X300,18/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,18,11,2021
123929974,1967,COPACABANA,AVISE 1X300,18/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,18,11,2021
125524713,1996,SANTO ANDRE,AVISE 1X300 RENOVADO,18/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS PEDREIRA PRADO LOPES,18,11,2021
125571658,1987,SERRA,AVISE 1X300,18/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,18,11,2021
123837255,1983,VILA VENTOSA,AVISE 1X300,18/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,18,11,2021
124106789,1958,JARDIM DOS COMERCIARIOS,AVISE 1X300,18/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,18,11,2021
124290144,1988,SERRA VERDE,AVISE 1X300,18/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,18,11,2021
124426457,1982,VISTA ALEGRE,AVISE 1X300,19/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,19,11,2021
125660069,1989,VILA VISTA ALEGRE,AVISE 1X300 RENOVADO,19/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,19,11,2021
124245070,1992,VILA ZILAH SPOSITO (VILA),AVISE 1X300,22/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,22,11,2021
125660266,1996,TUPI B,AVISE 1X300 RENOVADO,22/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,22,11,2021
124410462,1997,OCUPAÇÃO ROSA LEÃO,AVISE 1X300 RENOVADO,22/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,22,11,2021
123780719,1986,VILA NOVO SAO LUCAS,AVISE 1X300 RENOVADO,22/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,22,11,2021
123963697,1981,SAO TOMAZ,AVISE 1X300 RENOVADO,22/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA BIQUINHAS,22,11,2021
124403052,1986,BURITIS,AVISE 1X300 RENOVADO,22/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,22,11,2021
123869803,1974,PARAISO (BAIRRO),AVISE 1X300 RENOVADO,22/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS CENTRO SUL,22,11,2021
124467925,1980,SANTA AMELIA,AVISE 1X300 RENOVADO,22/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,22,11,2021
124467987,1974,JAQUELINE,AVISE 1X300,22/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,22,11,2021
125661410,1989,GOIANIA,AVISE 1X300,22/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,22,11,2021
123967381,1979,ALTO VERA CRUZ,AVISE 1X300,22/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ALTO VERA CRUZ,22,11,2021
125661861,1985,CENTRO,AVISE 1X300,23/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,23,11,2021
127005108,1986,OCUPAÇÃO ROSA LEÃO,AVISE 1X300,23/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,23,11,2021
123840744,1965,VENTOSA PRIMEIRA SECAO,AVISE 1X300 RENOVADO,23/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,23,11,2021
123838288,1963,VENTOSA SEGUNDA SECAO,AVISE 1X300 RENOVADO,23/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,23,11,2021
125659084,1967,PINDORAMA,AVISE 1X300 RENOVADO,23/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS COQUEIRAL,23,11,2021
125661456,1966,SALGADO FILHO,AVISE 1X300,23/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,23,11,2021
123992199,1980,HAVAI,AVISE 1X300 RENOVADO,23/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,23,11,2021
125659646,1963,JOAO PINHEIRO,AVISE 1X300 RENOVADO,23/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,23,11,2021
125661880,1985,PIRATININGA,AVISE 1X300,23/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS MANTIQUEIRA,23,11,2021
125662243,1994,ZILAH SPOSITO,AVISE 1X300,24/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,24,11,2021
125571597,1993,PALMARES,AVISE 1X300 RENOVADO,24/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,24,11,2021
125662190,1993,SAO TOMAZ,AVISE 1X300,24/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA BIQUINHAS,24,11,2021
124280723,1997,PAQUETA,AVISE 1X300,24/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS NOVO OURO PRETO,24,11,2021
125662284,2000,JONAS VEIGA,AVISE 1X300,24/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,24,11,2021
123899991,1971,NOSSA SENHORA DE FATIMA,AVISE 1X300,24/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA FÁTIMA,24,11,2021
125661545,1995,CONCORDIA,AVISE 1X300,24/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,24,11,2021
124330156,1981,JARDIM FELICIDADE,AVISE 1X300,25/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO JARDIM FELICIDADE,25,11,2021
125660433,1997,VISTA ALEGRE,AVISE 1X300,25/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,25,11,2021
125660471,1989,CORUMBIARA,AVISE 1X300,25/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS PETRÓPOLIS,25,11,2021
125659195,1986,CONJUNTO TAQUARIL,AVISE 1X300,25/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,25,11,2021
125662349,1998,BAIRRO DAS INDUSTRIAS I,AVISE 1X300,25/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-B,25,11,2021
123762227,1973,IMBAUBAS,AVISE 1X300,25/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,25,11,2021
125662257,1982,OURO PRETO,AVISE 1X300,25/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS NOVO OURO PRETO,25,11,2021
125638635,1956,VISTA ALEGRE,AVISE 1X300 RENOVADO,25/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,25,11,2021
124972043,1991,VILA VISTA ALEGRE,AVISE 1X300 RENOVADO,25/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,25,11,2021
125100370,1997,JARDIM DOS COMERCIARIOS,AVISE 1X300 RENOVADO,25/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,25,11,2021
123571566,1972,MADRE GERTRUDES PRIMEIRA SECAO,AVISE 1X300,25/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,25,11,2021
125660196,2000,FLORAMAR,AVISE 1X300 RENOVADO,25/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,25,11,2021
125661984,1996,NOVA GAMELEIRA,AVISE 1X300,26/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,26,11,2021
123938054,1970,ALTO DOS PINHEIROS,AVISE 1X300,26/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,26,11,2021
125144481,1962,OCUPAÇÃO VITORIA,AVISE 1X300,26/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,26,11,2021
125819494,1947,OCUPAÇÃO VITÓRIA,AVISE 1X300,26/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,26,11,2021
125662304,1962,VILA VISTA ALEGRE,AVISE 1X300,26/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,26,11,2021
125638927,1985,VILA TRINTA E UM DE MARCO,AVISE 1X300 RENOVADO,26/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,26,11,2021
125660739,1998,ZILAH SPÓSITO,AVISE 1X300 RENOVADO,26/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,26,11,2021
125660038,1976,OCUPACAO VITORIA,AVISE 1X300 RENOVADO,26/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,26,11,2021
124285354,1985,SANTA LUCIA,AVISE 1X300,26/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SANTA RITA DE CÁSSIA,26,11,2021
125144388,1991,JARDIM LEBLON,AVISE 1X300,26/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,26,11,2021
123483672,1998,JARDIM DOS COMERCIARIOS,AVISE 1X300 RENOVADO,26/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,26,11,2021
125660706,1963,BOA VISTA,AVISE 1X300 RENOVADO,29/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,29,11,2021
123580440,1967,NOVA CINTRA,AVISE 1X300 RENOVADO,29/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,29,11,2021
124464287,1976,HORTO FLORESTAL,AVISE 1X300 RENOVADO,29/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,29,11,2021
125660476,1989,SAO JORGE SEGUNDA SECAO,AVISE 1X300,29/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,29,11,2021
124420122,1958,PRADO,AVISE 1X300,29/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,29,11,2021
125819567,1964,VALE DO JATOBA,AVISE 1X300,29/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-B,29,11,2021
125662005,1998,VISTA ALEGRE,AVISE 1X300,29/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,29,11,2021
123468870,1963,VILA BARRAGEM SANTA LUCIA,AVISE 1X300,29/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS CENTRO SUL,29,11,2021
125143010,1995,VILA VISTA ALEGRE,AVISE 1X300,29/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,29,11,2021
125659074,1984,VILA DOS ANJOS,AVISE 1X300 RENOVADO,30/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,30,11,2021
124281938,1950,NOSSA SENHORA DE FATIMA,AVISE 1X300,30/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS CENTRO SUL,30,11,2021
125524304,1976,GRANJA DE FREITAS,AVISE 1X300 RENOVADO,30/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRANJA DE FREITAS,30,11,2021
125016182,1985,VILA PINHO,AVISE 1X300,30/11/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS BARREIRO,30,11,2021
125476381,1982,RIO BRANCO,AVISE 1X300,30/11/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,30,11,2021
125819685,1957,VILA VISTA ALEGRE,AVISE 1X300,01/12/2021,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,01,12,2021
123651719,1962,SAO MARCOS,AVISE 1X300,01/12/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,01,12,2021
123914172,1958,GLORIA,AVISE 1X300,01/12/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NO,01,12,2021
125016959,1982,FLORESTA,AVISE 1X300 RENOVADO,01/12/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,01,12,2021
123741204,2001,JARDIM GUANABARA,AVISE 1X300 RENOVADO,01/12/2021,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,01,12,2021
